adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tipo,origin_country,original_name,first_air_date,name,media_type,gender,known_for_department,profile_path
False,/vnTrREtP0qBSmZHEEZR515FAXXB.jpg,"[16, 10759, 10765, 18]",278635,ja,,"Deus criou nove raças nos tempos antigos. Os humanos eram a raça mais fraca e ridicularizada entre elas. Light, um garoto humano, teve a sorte de ser convidado para se juntar a um grupo de todas as nove raças chamado ""Assembleia das Raças"". Ele ficou feliz sendo membro por um tempo, mas isso foi um sonho curto. Suas esperanças só seriam traídas por seus companheiros na maior e mais hedionda masmorra, ""Abismo"". Depois de sobreviver sozinho no fundo do Abismo, Light descobre o verdadeiro significado de seu dom ""Gacha Ilimitada"". Light se erguerá do pior desespero para construir seu próprio império com os jogadores mais fortes.",62.5129,/lFOtbsKfbrEixJXhHZLeoUtqUIn.jpg,,,,8.972,18.0,Série (Popular),['JP'],信じていた仲間達にダンジョン奥地で殺されかけたがギフト『無限ガチャ』でレベル9999の仲間達を手に入れて元パーティーメンバーと世界に復讐＆『ざまぁ！』します！,2025-10-03,"My Gift Lvl 9999 Unlimited Gacha: Backstabbed in a Backwater Dungeon, I'm Out for Revenge!",,,,
False,/uoIOfRNmu47P2fET2KnrYHt3TH.jpg,"[18, 10759]",272418,en,,"A jornada de Robert Locksley, de filho de guarda-florestal a fora-da-lei, começa. A rebelião começa em Sherwood, intrigas aumentam, e nasce uma lenda.",59.0378,/aTBRFl6l1qPW34nuZ1FC3zRgfPE.jpg,,,,8.0,51.0,Série (Popular),['US'],Robin Hood,2025-11-02,Robin Hood,,,,
False,/iq4BjyVsDxzg24XnjoGP0Xi2Tz5.jpg,"[9648, 18, 80]",4177,en,,"Los Angeles, 1932. Atormentado por seu casamento fracassado e passado traumático na guerra, o advogado criminal Perry Mason (Matthew Rhys) se vê diante de uma chance de redenção, quando o sequestro de uma criança tem um desfecho trágico.",58.7017,/sK6JvgNFP1ClT4aF4nPAZiDpAdk.jpg,,,,7.708,130.0,Série (Popular),['US'],Perry Mason,1957-09-21,Perry Mason,,,,
False,/goDtZCB5pFIuuSfYDvApe6iXTID.jpg,"[80, 18]",32692,en,,"Uma família composta por membros que trabalham a favor da lei, cada um à sua maneira: o avô era policial, o pai também o é, um dos filhos é um policial que gosta de usar a violência nos interrogatórios, o outro filho é um recém-saído da academia de polícia e a filha é uma advogada do Estado. Nada os detém na hora de fazerem justiça e a sua ocupação é mais do que um trabalho: é uma questão de família.",54.2473,/ovcXCEON7zvzAfJZKOywW132JwB.jpg,,,,7.8,963.0,Série (Popular),['US'],Blue Bloods,2010-09-24,Sangue Azul,,,,
False,/2emkZBBiZG7pE7RBuIWtbKZ2a33.jpg,"[80, 18]",873,en,,"Columbo é uma premiada série policial dos anos 1970 estrelada pelo ator Peter Falk. A série revolucionou as histórias de detetives.

Ao contrário do que geralmente ocorre em filmes policiais, cada episódio sempre começa mostrando claramente quem é o assassino, e os pormenores de como cometeu o homicídio. Todos os crimes da série têm um ponto em comum: o criminoso monta um alibi que parece perfeito.

Depois entra em cena Columbo (o seu primeiro nome nunca foi revelado), um tenente da Divisão de Homicídios da Polícia de Los Angeles, sempre vestindo um jaleco de gabardine surrado e dirigindo um carro velho, um Peugeot. Embora fale sempre na mulher e em um sobrinho, estes não aparecem nunca.

Columbo é educado e faz de tudo para não ofender os suspeitos e, aparentemente dispersivo, dá a impressão que não tem a mínima chance de resolver o crime. Passa ao assassino uma falsa sensação de segurança, pois faz perguntas tolas e sem pretensões. Apesar disso, aos poucos e metodicamente, junta os pedaços do quebra-cabeça a partir dos mínimos detalhes e sempre consegue desmontar o álibi e desvendar o crime, para espanto do assassino. Resolve os crimes pela lógica.",55.3309,/2JCD8vab3fircOU8cM2HJCxfv4I.jpg,,,,8.099,777.0,Série (Popular),['US'],Columbo,1971-09-15,Columbo,,,,
False,/8b5yXvmWSOl64Abk1wMYhzs4OnP.jpg,"[9648, 80, 18, 10759]",211089,zh,,,54.208,/sgv6nwj1TlDDKqxbcUEuds8fqoz.jpg,,,,8.3,36.0,Série (Popular),['CN'],唐朝诡事录,2022-09-27,唐朝诡事录,,,,
False,/2meX1nMdScFOoV4370rqHWKmXhY.jpg,"[10759, 9648, 18]",93405,ko,,"Centenas de jogadores falidos aceitam um estranho convite para um jogo de sobrevivência. Um prêmio milionário aguarda, mas as apostas são altas e mortais.",53.8025,/6gcHdboppvplmBWxvROc96NJnmm.jpg,,,,7.9,16906.0,Série (Popular),['KR'],오징어 게임,2021-09-17,Round 6,,,,
False,/l8v3gJDlASN0lNn51gR8zQJsu5O.jpg,"[18, 80]",60574,en,,"Thomas Shelby e seus irmãos retornam a Birmingham depois de servir no exército britânico durante a Primeira Guerra Mundial. Os Peaky Blinders, a gangue na qual Thomas é líder, controlam a cidade de Birmingham. Mas, como as ambições de Shelby se estendem para além de Birmingham, ele planeja construir o império de negócios que criou e impedir qualquer um que atrapalhar.",56.3994,/i0uajcHH9yogXMfDHpOXexIukG9.jpg,,,,8.528,10638.0,Série (Popular),['GB'],Peaky Blinders,2013-09-12,"Peaky Blinders: Sangue, Apostas e Navalhas",,,,
False,/9In9QgVJx7PlFOAgVHCKKSbo605.jpg,"[16, 35, 10765, 10759]",60625,en,,"O brilhante cientista beberrão Rick sequestra Morty, seu neto aborrescente, para viver loucuras em outros mundos e dimensões alternativas.",52.8516,/5qfd0e2uMbVInX3YdeFbDsfxi1t.jpg,,,,8.684,10509.0,Série (Popular),['US'],Rick and Morty,2013-12-02,Rick e Morty,,,,
False,/1vhKauCQAq32u53X8n9qI896e6.jpg,[18],46296,en,,"Traído pelos romanos, forçado à escravidão e renascido como gladiador. A clássica história do mais famoso rebelde da república volta à vida, nessa nova série de ação e visual impactante, Spartacus: Blood and Sand (Sangue e Areia). Tirado de sua terra natal e arrancado do convívio da mulher que ama, Spartacus é condenado a viver no mundo brutal da arena, onde o sangue e a morte são os principais entretenimento do povo. Mas nem todas as batalhas são lutadas sobre a areia. Traições, corrupção e a abundância de prazeres sensuais vão constantemente testar Spartacus. Para sobreviver, ele deve ser mais do que um homem; mais do que gladiador; ele deve ser uma lenda.",54.6918,/c2GKN4VHCj1dnjFMANRpGkCVBae.jpg,,,,8.032,2746.0,Série (Popular),['US'],Spartacus,2010-01-22,Spartacus,,,,
False,/yYpQV25I7XB6S0POJOScPjxYWV5.jpg,"[16, 10759, 10765]",60572,ja,,"Explore o mundo de Pokémon com Ash Ketchum e seu parceiro Pikachu enquanto eles fazem novos amigos, encontram Pokémon poderosos e buscam o objetivo supremo de Ash: Tornar-se um Mestre Pokémon!",51.9748,/ck1nfqYxMkiGvBVztIuM6b7fHoC.jpg,,,,8.0,2073.0,Série (Popular),['JP'],ポケットモンスター,1997-04-01,Pokémon,,,,
False,/dfX2UaHVE5c7kLBFbgmEZJuy4Ev.jpg,"[10767, 35]",61818,en,,,51.7645,/jm95V8XjfvqmEhw0MN09wbg9Mi3.jpg,,,,5.261,119.0,Série (Popular),['US'],Late Night with Seth Meyers,2014-02-25,Late Night with Seth Meyers,,,,
False,/ylW0m5UztyyL4YFu8EC6usUHLF.jpg,"[9648, 18]",250504,en,,"Uma escritora famosa se envolve em um estranho jogo mental com seu novo vizinho, um homem rico e poderoso que pode ser um assassino.",49.8949,/quCj9ztr4vhuHtvxV7ISIAHQPln.jpg,,,,7.2,56.0,Série (Popular),['US'],The Beast in Me,2025-11-13,O Monstro em Mim,,,,
False,/mrapJp0qb6Fvo3IW9IrjCK9IgSo.jpg,"[16, 10759, 18, 10765]",256721,ja,,"Em uma cidade flutuante onde os ricos descartam seu lixo (e pessoas), Rudo é acusado falsamente de homicídio e jogado no Abismo, um lugar infernal onde vivem monstros de lixo mutantes. Para sobreviver, ele precisa conquistar um novo poder e se unir aos errantes Zeladores. Rudo não quer apenas lutar com os monstros, mas também contra os corruptos que o jogaram no Inferno.",51.3559,/RxuL7KuFoOzHC0htjtLGxJEGGx.jpg,,,,8.734,145.0,Série (Popular),['JP'],ガチアクタ,2025-07-06,Gachiakuta,,,,
False,/rhp8vYG1sIFtqH3ETmHJuI5Z3Cb.jpg,"[80, 18]",58841,en,,"O Distrito 21 do Departamento de Polícia de Chicado é composto pelos policiais uniformizados que lidam com o crime nas ruas e pela Unidade de Inteligência, que lida com crimes maiores como tráfico de drogas e assassinatos.",52.4568,/3k9YHHlENlcIT8g2BqeXsaDI2Hh.jpg,,,,8.411,2512.0,Série (Popular),['US'],Chicago P.D.,2014-01-08,Chicago P.D.: Distrito 21,,,,
False,/dfX2UaHVE5c7kLBFbgmEZJuy4Ev.jpg,"[10767, 35]",61818,en,,,51.7645,/jm95V8XjfvqmEhw0MN09wbg9Mi3.jpg,,,,5.261,119.0,Série (Popular),['US'],Late Night with Seth Meyers,2014-02-25,Late Night with Seth Meyers,,,,
False,/mrapJp0qb6Fvo3IW9IrjCK9IgSo.jpg,"[16, 10759, 18, 10765]",256721,ja,,"Em uma cidade flutuante onde os ricos descartam seu lixo (e pessoas), Rudo é acusado falsamente de homicídio e jogado no Abismo, um lugar infernal onde vivem monstros de lixo mutantes. Para sobreviver, ele precisa conquistar um novo poder e se unir aos errantes Zeladores. Rudo não quer apenas lutar com os monstros, mas também contra os corruptos que o jogaram no Inferno.",51.3559,/RxuL7KuFoOzHC0htjtLGxJEGGx.jpg,,,,8.734,145.0,Série (Popular),['JP'],ガチアクタ,2025-07-06,Gachiakuta,,,,
False,/7YDws30cXtWI03i1zUZHqH0l1Aa.jpg,[35],1400,en,,"Jerry e seus três amigos têm o poder de fazer rir não só nas situações ridículas, mas também nas situações corriqueiras.",51.2933,/aCw8ONfyz3AhngVQa1E2Ss4KSUQ.jpg,,,,8.3,2205.0,Série (Popular),['US'],Seinfeld,1989-07-05,Seinfeld,,,,
False,/ndLd4IIc90ajv5VpCaLfqmmEYOb.jpg,"[10768, 10759, 18]",95603,tr,,"A vida de Osman Bey, filho de Ertugrul Gazi e fundador do Império Otomano.",50.8889,/rQUhcrcvWoPHjxRc6hzlD2enmRK.jpg,,,,7.9,289.0,Série (Popular),['TR'],Kuruluş Osman,2019-11-20,O Otomano,,,,
False,/nlDBlCtorM7nx130wYnfR5ZmyLX.jpg,"[35, 10751, 18]",71728,en,,"Para Sheldon, infância não é nada fácil. Um gênio da matemática e das ciências, enfrenta dificuldades no cotidiano e uma família 'normal' que busca uma forma de lidar com ele.",50.8137,/cVz8OISt8MoZ4ioDjcYi2XIKOdn.jpg,,,,8.1,2832.0,Série (Popular),['US'],Young Sheldon,2017-09-25,Jovem Sheldon,,,,
False,/jWXrQstj7p3Wl5MfYWY6IHqRpDb.jpg,[10763],94722,de,,Tagesschau é um serviço de notícias de televisão nacional e internacional alemão produzido pela equipe editorial da ARD-aktuell em nome da rede de televisão de serviço público alemão ARD,50.3778,/7dFZJ2ZJJdcmkp05B9NWlqTJ5tq.jpg,,,,6.8,245.0,Série (Popular),['DE'],Tagesschau,1952-12-26,Tagesschau,,,,
False,/7cqKGQMnNabzOpi7qaIgZvQ7NGV.jpg,"[10765, 10759]",76479,en,,"Na trama, conhecemos um mundo em que super-heróis são as maiores celebridades do planeta, e rotineiramente abusam dos seus poderes ao invés de os usarem para o bem.",50.2121,/2zmTngn1tYC1AvfnrFLhxeD82hz.jpg,,,,8.447,11382.0,Série (Popular),['US'],The Boys,2019-07-25,The Boys,,,,
False,/ylW0m5UztyyL4YFu8EC6usUHLF.jpg,"[9648, 18]",250504,en,,"Uma escritora famosa se envolve em um estranho jogo mental com seu novo vizinho, um homem rico e poderoso que pode ser um assassino.",49.8949,/quCj9ztr4vhuHtvxV7ISIAHQPln.jpg,,,,7.2,56.0,Série (Popular),['US'],The Beast in Me,2025-11-13,O Monstro em Mim,,,,
False,/3UviYOlhn8EgXMBuiT6MnUuo1w9.jpg,"[16, 35]",2190,en,,"Série animada que satiriza com muito humor negro a sociedade estadounidense ao apresentar situações bizarras e surreais protagonizadas por Stan, Kyle, Eric e Kenny, as crianças mais travessas de South Park.",49.6829,/ojwZ7dO7CUVUjbUDW81XaBjqy6h.jpg,,,,8.3,4743.0,Série (Popular),['US'],South Park,1997-08-13,South Park,,,,
False,/w00lfexrsOeR25dO4hsWhbcUnmD.jpg,"[9648, 10765, 80]",4087,en,,"Dana Scully e Fox Mulder são dois agentes do FBI que investigam casos não solucionados, estranhos e inexplicáveis que envolvem fenômenos paranormais.",49.3614,/bA4XkQR5VAuiszhbfDhR0siZgiI.jpg,,,,8.4,3362.0,Série (Popular),['US'],The X-Files,1993-09-10,Arquivo X,,,,
False,/wAFuDJfZJrnh6a1wf1Vt7PqYBvR.jpg,"[80, 18, 10759]",1412,en,,"Após um violento naufrágio, o playboy milionário Oliver Queen é dado como morto. Cinco anos depois, é resgatado de uma ilha do Pacífico e enviado de volta para Starling City, onde passa a agir como vigilante secreto.",49.2984,/oaLXsduGoDOOftWziIOvyZzrR4T.jpg,,,,6.828,6172.0,Série (Popular),['US'],Arrow,2012-10-10,Arqueiro,,,,
False,/lUrtMjiunomHPDC2sQNIxswbmdU.jpg,"[18, 80]",3034,de,,"Um dos seriados mais famosos e populares na Alemanha se chama TATORT e é um seriado policial. A série é transmitida todos os domingos com cada episódio durando 90 minutos, sem nenhum comercial! A série existe desde os anos 70. A Alemanha não produz muitas séries, as séries americanas lá, tem um espaço reservado e especial para os alemães.",48.7618,/j73WOp6ArCy8vK4vreIdSunoXAr.jpg,,,,6.1,117.0,Série (Popular),"['AT', 'DE', 'CH']",Tatort,1970-11-29,Tatort,,,,
False,/5DFvscYGpcFaQMJljCic5gbzVe6.jpg,"[80, 10759, 18]",80748,en,,"A série acompanha os bastidores das operações do FBI em NY, onde os agentes Maggie Bell, Omar Adom e equipe buscam manter a cidade e o país a salvo.",48.5577,/zfKS4WL0OZ9udpNoSYZw91VB3aH.jpg,,,,7.9,865.0,Série (Popular),['US'],FBI,2018-09-25,FBI,,,,
False,/JYgqp8g2kI3SEus9XBDSHukfBN.jpg,"[10759, 18, 80]",108978,en,,"Quando o policial militar aposentado Jack Reacher é preso por um assassinato que não cometeu, ele se vê no meio de uma trama mortal cheia de policiais corruptos, empresários obscuros e políticos conspiradores. Só com sua inteligência, ele precisa descobrir o que está havendo em Margrave, Geórgia.",48.2416,/c9JwFbaBWarL9fwo1NSqsiTj7Zh.jpg,,,,8.1,2544.0,Série (Popular),['US'],Reacher,2022-02-03,Reacher,,,,
False,/gKWlliimO4U0ov7MylSZWSs9kA5.jpg,[16],288577,ja,,,47.6641,/qHBVXipaleawbvr9ESBj8vv9gth.jpg,,,,8.0,1.0,Série (Popular),['JP'],ギルティホール,2025-10-06,ギルティホール,,,,
False,/47cdJm6WGJqCsdE6QvPh6fLKwuo.jpg,"[16, 10759, 10765]",213402,ja,,"Mukoda Tsuyoshi é um assalariado comum, daqueles que você encontra em qualquer lugar... até que ele se vê repentinamente transportado para outro mundo! A única habilidade que ele ganha ao chegar a este mundo é a aparentemente inútil ""Loja de Conveniência Online"". Num primeiro momento, Mukoda fica desanimado, mas os alimentos modernos que ele consegue trazer a este mundo usando sua habilidade podem ter efeitos incríveis!",47.3868,/6IZkTbgZEkzeVPKqfe644mSxbfF.jpg,,,,8.3,256.0,Série (Popular),['JP'],とんでもスキルで異世界放浪メシ,2023-01-11,Campfire Cooking in Another World with My Absurd Skill,,,,
False,/kuvIwh28N9iGsJak8Q8fx3ABKer.jpg,"[18, 80, 9648]",274979,es,,"Em busca de informações sobre o doador do coração que recebeu, uma jovem médica chega a uma cidadezinha na montanha assolada por décadas de tragédias misteriosas.",41.8831,/cQ1Mt2LUhF3cudWR38ciHGWzjRH.jpg,,,,6.31,28.0,Série (Popular),['ES'],El cuco de cristal,2025-11-14,O Cuco de Cristal,,,,
False,/bhG1XJ1fubbZkLnoBAxNrzzGXOg.jpg,"[18, 9648, 80]",1620,en,,Um time de investigadores forenses da Flórida usa tecnologia de ponta e métodos policiais tradicionais para solucionar crimes.,46.7416,/uMLbHU7a7RWTg1vacCNtHnnzbPU.jpg,,,,7.7,1656.0,Série (Popular),['US'],CSI: Miami,2002-09-23,CSI: Miami,,,,
False,/lysUnU6V0VfcthDbviuVlIqgHOR.jpg,"[16, 35, 10759]",120089,ja,,"Há décadas, as nações de Ostania e Westalis promovem uma guerra fria sem fim. Para investigar os movimentos do presidente de um importante partido político, Westalis mobiliza Twilight, seu melhor agente, a montar uma família falsa e se infiltrar nos eventos sociais promovidos pela escola do filho do político. Mas por um acaso do destino, Twilight acaba adotando Anya, uma jovem com poderes telepáticos, e se ""casando"" com Yor, uma assassina profissional! Sem saberem das identidades uns dos outros, este trio incomum vai embarcar em aventuras cheias de surpresas para garantir a paz mundial.",46.7241,/vaIREdPGZOnW9Jrs86mheVVlIQQ.jpg,,,,8.526,2123.0,Série (Popular),['JP'],SPY×FAMILY,2022-04-09,SPY x FAMILY,,,,
False,/ulEVubPGxPXik31qcmBTt4oupgM.jpg,"[878, 80]",701387,en,Bugonia,"Dois jovens obcecados por teorias da conspiração sequestram a poderosa CEO de uma grande empresa, convencidos de que ela é uma alienígena com a intenção de destruir o planeta Terra.",80.1398,/uVjFnsgXRxGmfkgiH3GY0tW509k.jpg,2025-10-23,Bugonia,False,7.7,412.0,Filme (Trending),,,,,movie,,,
False,/5h2EsPKNDdB3MAtOk9MB9Ycg9Rz.jpg,"[16, 10751, 35, 12, 9648]",1084242,en,Zootopia 2,Os detetives Judy Hopps e Nick Wilde se encontram na trilha sinuosa de um réptil misterioso que chega a Zootopia e vira a metrópole dos mamíferos de cabeça para baixo.,187.9041,/fthvYnjERbXt3ILjLjHpPNd5IVJ.jpg,2025-11-26,Zootopia 2,False,6.083,24.0,Filme (Trending),,,,,movie,,,
False,/56v2KjBlU4XaOv9rVYEQypROD7P.jpg,"[10765, 9648, 10759]",66732,en,,"Quando um garoto desaparece, a cidade toda participa nas buscas. Mas o que encontram são segredos, forças sobrenaturais e uma menina.",378.6798,/7EZcuL3GuiNvwn5RlKLaWazzekL.jpg,,,,8.595,19096.0,Série (Trending),['US'],Stranger Things,2016-07-15,Stranger Things,tv,,,
False,/m3WlBJJRbFPaut1QS0PbOG8Wezy.jpg,"[10749, 18]",1327862,en,Regretting You,"Morgan Grant e sua filha Clara precisam lidar com o que ficou após um acidente devastador revelar uma traição chocante e forçá-las a confrontar segredos da família, redefinir o amor e se redescobrir.",59.6558,/9yLe2bgpjHIFQL09LdOtoMJDlkf.jpg,2025-10-22,Se Não Fosse Você,False,7.2,83.0,Filme (Trending),,,,,movie,,,
False,/uJOkLO8zIjmkKKV0Cw0R4xiUmk9.jpg,"[35, 18, 36, 10402, 10749]",1299655,en,Blue Moon,"Na noite de 31 de março de 1943, o lendário letrista Lorenz Hart confronta sua autoconfiança abalada no bar Sardi's, enquanto seu antigo colaborador Richard Rodgers comemora a estreia de seu inovador musical de sucesso, ""Oklahoma!"".",33.3651,/AetJmEIrhww0xnfktYgNl6ztDrl.jpg,2025-10-17,Blue Moon,False,7.447,19.0,Filme (Trending),,,,,movie,,,
False,/ke4vpHG58N09UAgRb10eKuNCfTV.jpg,"[10749, 80, 35]",1218762,en,Jingle Bell Heist,"Um homem e uma mulher formam uma aliança para roubar o dono de uma loja em Londres na véspera de Natal, só que o plano se complica quando o amor entra na jogada.",3.3361,/d8DZAkIp3ibfZrDHDGKfkdMbiNn.jpg,2025-11-26,Feliz Assalto!,False,7.0,3.0,Filme (Trending),,,,,movie,,,
False,/8Y6A0bjCi1ZVAYQzf0LlEmckv5O.jpg,"[18, 10765]",225171,en,,A pessoa mais triste da Terra deve salvar o mundo da felicidade.,94.6593,/p9J7CXVI5gjkyUo6trV7m85gssW.jpg,,,,8.05,150.0,Série (Trending),['US'],Pluribus,2025-11-06,Pluribus,tv,,,
False,/d33Gy4pCLeiQlMXeOxOu0V0GHL8.jpg,"[10749, 18]",1522377,tr,İki Dünya Bir Dilek,"Vinte e um anos depois de um encontro mágico em um hospital infantil, Bilge e Can de repente começam a ouvir a voz um do outro telepaticamente. O que parece um milagre logo revela um segredo escondido, pois o destino, ao reuni-los depois de décadas, lhes reserva muito mais. Uma aventura emocionante e uma história de amor épica os aguardam.",33.6525,/5L791lEbRhl4HhuYHrWAUDqFEWk.jpg,2025-11-24,"Dois Mundos, Um Desejo",False,9.3,3.0,Filme (Trending),,,,,movie,,,
False,/l8pwO23MCvqYumzozpxynCNfck1.jpg,"[14, 12, 10749]",967941,en,Wicked: For Good,"Elphaba, agora demonizada como a Bruxa Má do Oeste, vive no exílio, escondida na floresta de Oz, e tenta desesperadamente expor a verdade que conhece sobre o Mágico. Enquanto isso, Glinda se tornou o glamouroso símbolo da bondade para todo o reino de Oz e desfruta das vantagens da fama e da popularidade. Quando uma multidão enfurecida se ergue contra a Bruxa Má, Glinda e Elphaba vão precisar se unir uma última vez.",207.2776,/dtEQlBNKMlT2vIoRFkPSErZBKQg.jpg,2025-11-19,Wicked: Parte II,False,6.78,230.0,Filme (Trending),,,,,movie,,,
False,/ytCi1wg6YHpYcFRWCO2jpzN31Kf.jpg,"[28, 53, 80]",1196573,en,She Rides Shotgun,"Após anos na prisão, Nate (Egerton) fez inimigos perigosos - incluindo a poderosa gangue para a qual trabalhava lá dentro. Tentando recomeçar, ele corta laços com o grupo ao sair, mas a gangue se vinga colocando a família dele na mira. Nate então foge com Polly, a filha tímida de dez anos que ele mal conhece, para mantê-la em segurança.",5.1679,/7vCgQ0QXHGIkQNUCMHAq2vZovje.jpg,2025-07-31,Fuga Fatal,False,7.1,57.0,Filme (Trending),,,,,movie,,,
False,/2JszsYDORa8NxWY5V7Xp2in2WIr.jpg,[18],1241983,en,Train Dreams,Um lenhador leva uma vida tranquila enquanto lida com o amor e a perda em uma época de profundas transformações nos Estados Unidos do começo do século XX.,110.0175,/iF1SxvdSNWkEfKlZnLzJbSsg4oT.jpg,2025-11-05,Sonhos de Trem,False,7.445,110.0,Filme (Trending),,,,,movie,,,
False,/6EmuYBkQnCcf5dB9iuz0SmjEt5s.jpg,[99],95171,en,,"Experimente como nunca antes as maravilhas do nosso mundo nesta série documental épica de Jon Favreau e dos produtores de Planeta Terra. Viaje 66 milhões de anos para quando dinossauros majestosos e criaturas extraordinárias habitavam terras, mares e céus.",7.8881,/iO7MX4bFkufcCYgGZNpLbnJLDU8.jpg,,,,8.3,459.0,Série (Trending),['GB'],Prehistoric Planet,2022-05-23,Planeta Pré-Histórico,tv,,,
False,/93mQVskuy8kZOXPoLve8P2E5zdD.jpg,"[28, 35]",1363123,en,The Family Plan 2,"Agora que os dias de assassino de Dan ficaram para trás, tudo o que ele quer no Natal é passar um tempo de qualidade com os filhos. Mas quando descobre que a filha tem seus próprios planos, ele marca uma viagem em família para Londres, colocando todos na mira de um inimigo inesperado.",416.9137,/aLgvLNWETZ2wtPzU3E7lavEpCJw.jpg,2025-11-11,Plano em Família 2,False,6.805,159.0,Filme (Trending),,,,,movie,,,
False,/2fOKVDoc2O3eZmBZesWPuE5kgPN.jpg,"[18, 9648]",200875,en,,"Durante as férias de 1958, em uma pacata cidadezinha chamada Derry, um grupo de sete amigos começa a ver coisas bizarras. Um conta que viu um palhaço, outro que viu uma múmia. Finalmente, acabam descobrindo que estavam todos vendo a mesma coisa: um ser sobrenatural e maligno que pode assumir várias formas. Ele mesmo. O Pennywise.",349.3012,/gMTfrLvrDaD0zrhpLZ7zXIIpKfJ.jpg,,,,8.061,496.0,Série (Trending),['US'],IT: Welcome to Derry,2025-10-26,IT: Bem-Vindos a Derry,tv,,,
False,/95irEMwDL14I8ICyAeUxVCucq4c.jpg,[18],251994,zh,,,10.3086,/htvcf2HU0gsRcvApvUNNMYKdI3k.jpg,,,,0.0,0.0,Série (Trending),['CN'],大生意人,2025-11-25,大生意人,tv,,,
False,/8b5yXvmWSOl64Abk1wMYhzs4OnP.jpg,"[9648, 80, 18, 10759]",211089,zh,,,54.208,/sgv6nwj1TlDDKqxbcUEuds8fqoz.jpg,,,,8.3,36.0,Série (Trending),['CN'],唐朝诡事录,2022-09-27,唐朝诡事录,tv,,,
False,/mNHRGO1gFpR2CYZdANe72kcKq7G.jpg,"[80, 18, 35]",153312,en,,"Depois de cumprir 25 anos de prisão, Dwight Manfredi é exilado sem cerimônia por seu chefe da máfia para se estabelecer em Oklahoma. Dwight lentamente constrói um novo império criminoso em Tulsa.",136.0045,/rOYLWCdAifpUtPlTf1WHxyaxeMt.jpg,,,,8.3,2397.0,Série (Trending),['US'],Tulsa King,2022-11-13,Tulsa King,tv,,,
False,/uYEzlVmr8nVxdnmIW3Be3QNgIWo.jpg,[99],16906,en,,"Esta série documental histórica da Apple Corps que explora a vida e a época da banda mais influente e amada de todos os tempos, contada pelos próprios Beatles. Belamente restaurada pelo Park Road Post, de Peter Jackson, e expandida de oito para nove episódios, a série oferece uma visão inédita e íntima da trajetória lendária e do funcionamento interno dos Beatles.",2.7784,/jxnE27MppPGWD9nOnfP3AeSXtgC.jpg,,,,8.1,82.0,Série (Trending),['US'],The Beatles Anthology,1995-11-19,The Beatles Antologia,tv,,,
False,/ufqytAlziHq5pljKByGJ8IKhtEZ.jpg,"[53, 80, 9648]",425274,en,Now You See Me: Now You Don't,"Os Quatro Cavaleiros estão de volta com uma nova geração de ilusionistas e uma trama cheia de reviravoltas, mágicas e surpresas, em um truque que envolve a joia mais valiosa do mundo.",134.3006,/uZ8C2vVGfK5SYASiioTmtZDJjpv.jpg,2025-11-12,Truque de Mestre: O 3° Ato,False,6.259,255.0,Filme (Trending),,,,,movie,,,
False,/cqkmEHLE4LjPHSqKdLt4pJFJv0f.jpg,"[80, 18]",239385,ko,,"A vida de Taejoong vira de cabeça para baixo quando ele é preso injustamente por um crime brutal. Ao descobrir que tudo foi orquestrado por Yohan, ele busca vingança.",35.9185,/dEzK9SnBTLU8mVc30AGlDsqxr3w.jpg,,,,8.8,29.0,Série (Trending),['KR'],조각도시,2025-11-05,O Manipulado,tv,,,
False,/zpEWFNqoN8Qg1SzMMHmaGyOBTdW.jpg,"[28, 53, 80]",1054867,en,One Battle After Another,"Bob, um revolucionário fracassado, vive chapado e em um estado de paranoia, sobrevivendo isolado com Willa, sua filha espirituosa e independente. Quando seu perverso arqui-inimigo ressurge após 16 anos e ela desaparece, o ex-radical corre para encontrá-la, pai e filha tendo que enfrentar as consequências do passado dele.",199.2569,/2peYXW6CoruehDnKJGMjl2NuaNB.jpg,2025-09-23,Uma Batalha Após a Outra,False,7.5,1633.0,Filme (Trending),,,,,movie,,,
False,/mNUciC3vHhoskveYsO3hiFypqMz.jpg,"[53, 18]",1126336,en,Anniversary,,22.7408,/pehKbmWcBiYzizr2NFSojQte7ap.jpg,2025-10-29,Anniversary,False,6.7,31.0,Filme (Trending),,,,,movie,,,
False,/hpXBJxLD2SEf8l2CspmSeiHrBKX.jpg,"[18, 27, 14]",1062722,en,Frankenstein,"Dr. Victor Frankenstein, um cientista brilhante, mas egoísta, dá vida a uma criatura em um experimento monstruoso que acaba levando à ruína tanto do criador quanto de sua trágica criação.",275.5065,/cXsMxClCcAF1oMwoXZvbKwWoNeS.jpg,2025-10-17,Frankenstein,False,7.772,1862.0,Filme (Trending),,,,,movie,,,
